"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\temp\netlogo-paper\model.nlogo"
"baseline_30y"
"02/20/2026 23:17:58:214 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","share-muslim-incoming","muslim-birth-rate","non-muslim-birth-rate","coverage-coefficient","agents-coming","agents-leaving","[step]","count turtles","count turtles with [religion = ""muslim""]","count turtles with [religion = ""non-muslim""]","ifelse-value (count turtles = 0) [0] [count turtles with [religion = ""muslim""] / count turtles]"
"151","0.52","2.81","1.56","1","3.36","1.66","6","659","83","576","0.125948406676783"
"152","0.52","2.81","1.56","1","3.36","1.66","6","667","65","602","0.09745127436281859"
"153","0.52","2.81","1.56","1","3.36","1.66","2","670","79","591","0.11791044776119403"
"145","0.52","2.81","1.56","1","3.36","1.66","25","697","133","564","0.1908177905308465"
"154","0.52","2.81","1.56","1","3.36","1.66","0","670","55","615","0.08208955223880597"
"149","0.52","2.81","1.56","1","3.36","1.66","15","671","88","583","0.13114754098360656"
"147","0.52","2.81","1.56","1","3.36","1.66","18","656","91","565","0.13871951219512196"
"150","0.52","2.81","1.56","1","3.36","1.66","13","649","82","567","0.1263482280431433"
"148","0.52","2.81","1.56","1","3.36","1.66","23","718","130","588","0.181058495821727"
"144","0.52","2.81","1.56","1","3.36","1.66","28","656","105","551","0.1600609756097561"
"146","0.52","2.81","1.56","1","3.36","1.66","14","691","98","593","0.14182344428364688"
"149","0.52","2.81","1.56","1","3.36","1.66","16","676","91","585","0.1346153846153846"
"145","0.52","2.81","1.56","1","3.36","1.66","26","699","136","563","0.19456366237482117"
"146","0.52","2.81","1.56","1","3.36","1.66","15","686","98","588","0.14285714285714285"
"148","0.52","2.81","1.56","1","3.36","1.66","24","718","135","583","0.18802228412256267"
"154","0.52","2.81","1.56","1","3.36","1.66","1","663","56","607","0.08446455505279035"
"151","0.52","2.81","1.56","1","3.36","1.66","7","659","87","572","0.13201820940819423"
"152","0.52","2.81","1.56","1","3.36","1.66","7","668","69","599","0.10329341317365269"
"150","0.52","2.81","1.56","1","3.36","1.66","14","656","82","574","0.125"
"144","0.52","2.81","1.56","1","3.36","1.66","29","654","105","549","0.16055045871559634"
"149","0.52","2.81","1.56","1","3.36","1.66","17","680","91","589","0.1338235294117647"
"147","0.52","2.81","1.56","1","3.36","1.66","19","656","95","561","0.1448170731707317"
"153","0.52","2.81","1.56","1","3.36","1.66","3","672","84","588","0.125"
"143","0.52","2.81","1.56","1","3.36","1.66","29","686","153","533","0.2230320699708455"
"146","0.52","2.81","1.56","1","3.36","1.66","16","687","101","586","0.1470160116448326"
"151","0.52","2.81","1.56","1","3.36","1.66","8","663","90","573","0.13574660633484162"
"150","0.52","2.81","1.56","1","3.36","1.66","15","659","85","574","0.12898330804248861"
"154","0.52","2.81","1.56","1","3.36","1.66","2","663","58","605","0.08748114630467571"
"152","0.52","2.81","1.56","1","3.36","1.66","8","671","71","600","0.10581222056631892"
"147","0.52","2.81","1.56","1","3.36","1.66","20","649","96","553","0.14791987673343607"
"149","0.52","2.81","1.56","1","3.36","1.66","18","679","96","583","0.14138438880706922"
"150","0.52","2.81","1.56","1","3.36","1.66","16","657","86","571","0.1308980213089802"
"148","0.52","2.81","1.56","1","3.36","1.66","25","712","134","578","0.18820224719101122"
"146","0.52","2.81","1.56","1","3.36","1.66","17","687","104","583","0.15138282387190685"
"144","0.52","2.81","1.56","1","3.36","1.66","30","660","108","552","0.16363636363636364"
"145","0.52","2.81","1.56","1","3.36","1.66","27","695","137","558","0.1971223021582734"
"151","0.52","2.81","1.56","1","3.36","1.66","9","668","98","570","0.1467065868263473"
"143","0.52","2.81","1.56","1","3.36","1.66","30","688","162","526","0.23546511627906977"
"149","0.52","2.81","1.56","1","3.36","1.66","19","682","98","584","0.1436950146627566"
"153","0.52","2.81","1.56","1","3.36","1.66","4","672","82","590","0.12202380952380952"
"154","0.52","2.81","1.56","1","3.36","1.66","3","663","63","600","0.09502262443438914"
"150","0.52","2.81","1.56","1","3.36","1.66","17","654","89","565","0.13608562691131498"
"152","0.52","2.81","1.56","1","3.36","1.66","9","671","75","596","0.11177347242921014"
"155","0.52","2.81","1.56","1","3.36","1.66","0","670","66","604","0.09850746268656717"
"146","0.52","2.81","1.56","1","3.36","1.66","18","688","109","579","0.15843023255813954"
"149","0.52","2.81","1.56","1","3.36","1.66","20","681","100","581","0.14684287812041116"
"148","0.52","2.81","1.56","1","3.36","1.66","26","708","134","574","0.18926553672316385"
"152","0.52","2.81","1.56","1","3.36","1.66","10","671","77","594","0.11475409836065574"
"154","0.52","2.81","1.56","1","3.36","1.66","4","660","64","596","0.09696969696969697"
"151","0.52","2.81","1.56","1","3.36","1.66","10","671","100","571","0.14903129657228018"
"154","0.52","2.81","1.56","1","3.36","1.66","5","655","65","590","0.09923664122137404"
"145","0.52","2.81","1.56","1","3.36","1.66","28","688","137","551","0.19912790697674418"
"155","0.52","2.81","1.56","1","3.36","1.66","1","665","67","598","0.10075187969924812"
"153","0.52","2.81","1.56","1","3.36","1.66","5","673","86","587","0.1277860326894502"
"148","0.52","2.81","1.56","1","3.36","1.66","27","702","134","568","0.1908831908831909"
"150","0.52","2.81","1.56","1","3.36","1.66","18","651","94","557","0.1443932411674347"
"146","0.52","2.81","1.56","1","3.36","1.66","19","685","111","574","0.16204379562043797"
"149","0.52","2.81","1.56","1","3.36","1.66","21","684","105","579","0.15350877192982457"
"147","0.52","2.81","1.56","1","3.36","1.66","21","649","98","551","0.1510015408320493"
"155","0.52","2.81","1.56","1","3.36","1.66","2","661","66","595","0.09984871406959153"
"148","0.52","2.81","1.56","1","3.36","1.66","28","707","137","570","0.19377652050919378"
"154","0.52","2.81","1.56","1","3.36","1.66","6","658","67","591","0.10182370820668693"
"153","0.52","2.81","1.56","1","3.36","1.66","6","669","87","582","0.13004484304932734"
"151","0.52","2.81","1.56","1","3.36","1.66","11","670","105","565","0.15671641791044777"
"156","0.52","2.81","1.56","1","3.36","1.66","0","670","57","613","0.08507462686567165"
"152","0.52","2.81","1.56","1","3.36","1.66","11","673","79","594","0.11738484398216939"
"145","0.52","2.81","1.56","1","3.36","1.66","29","681","140","541","0.2055800293685756"
"150","0.52","2.81","1.56","1","3.36","1.66","19","651","97","554","0.1490015360983103"
"149","0.52","2.81","1.56","1","3.36","1.66","22","681","108","573","0.15859030837004406"
"151","0.52","2.81","1.56","1","3.36","1.66","12","664","109","555","0.16415662650602408"
"148","0.52","2.81","1.56","1","3.36","1.66","29","709","140","569","0.19746121297602257"
"154","0.52","2.81","1.56","1","3.36","1.66","7","651","66","585","0.10138248847926268"
"153","0.52","2.81","1.56","1","3.36","1.66","7","663","86","577","0.1297134238310709"
"151","0.52","2.81","1.56","1","3.36","1.66","13","666","111","555","0.16666666666666666"
"154","0.52","2.81","1.56","1","3.36","1.66","8","650","68","582","0.10461538461538461"
"148","0.52","2.81","1.56","1","3.36","1.66","30","712","143","569","0.20084269662921347"
"146","0.52","2.81","1.56","1","3.36","1.66","20","687","113","574","0.16448326055312956"
"155","0.52","2.81","1.56","1","3.36","1.66","3","664","69","595","0.10391566265060241"
"153","0.52","2.81","1.56","1","3.36","1.66","8","662","88","574","0.13293051359516617"
"152","0.52","2.81","1.56","1","3.36","1.66","12","672","80","592","0.11904761904761904"
"156","0.52","2.81","1.56","1","3.36","1.66","1","663","60","603","0.09049773755656108"
"149","0.52","2.81","1.56","1","3.36","1.66","23","673","109","564","0.16196136701337296"
"145","0.52","2.81","1.56","1","3.36","1.66","30","680","144","536","0.21176470588235294"
"146","0.52","2.81","1.56","1","3.36","1.66","21","683","115","568","0.1683748169838946"
"155","0.52","2.81","1.56","1","3.36","1.66","4","658","68","590","0.1033434650455927"
"147","0.52","2.81","1.56","1","3.36","1.66","22","649","99","550","0.15254237288135594"
"150","0.52","2.81","1.56","1","3.36","1.66","20","646","99","547","0.15325077399380804"
"154","0.52","2.81","1.56","1","3.36","1.66","9","645","70","575","0.10852713178294573"
"157","0.52","2.81","1.56","1","3.36","1.66","0","670","56","614","0.08358208955223881"
"146","0.52","2.81","1.56","1","3.36","1.66","22","689","119","570","0.17271407837445574"
"154","0.52","2.81","1.56","1","3.36","1.66","10","644","74","570","0.11490683229813664"
"154","0.52","2.81","1.56","1","3.36","1.66","11","650","76","574","0.11692307692307692"
"157","0.52","2.81","1.56","1","3.36","1.66","1","668","57","611","0.08532934131736528"
"146","0.52","2.81","1.56","1","3.36","1.66","23","686","119","567","0.17346938775510204"
"154","0.52","2.81","1.56","1","3.36","1.66","12","642","75","567","0.11682242990654206"
"146","0.52","2.81","1.56","1","3.36","1.66","24","688","121","567","0.17587209302325582"
"154","0.52","2.81","1.56","1","3.36","1.66","13","643","78","565","0.12130637636080871"
"146","0.52","2.81","1.56","1","3.36","1.66","25","693","122","571","0.17604617604617603"
"150","0.52","2.81","1.56","1","3.36","1.66","21","645","102","543","0.15813953488372093"
"151","0.52","2.81","1.56","1","3.36","1.66","14","664","113","551","0.17018072289156627"
"153","0.52","2.81","1.56","1","3.36","1.66","9","667","91","576","0.136431784107946"
"157","0.52","2.81","1.56","1","3.36","1.66","2","665","57","608","0.08571428571428572"
"154","0.52","2.81","1.56","1","3.36","1.66","14","641","79","562","0.12324492979719189"
"152","0.52","2.81","1.56","1","3.36","1.66","13","681","81","600","0.11894273127753303"
"146","0.52","2.81","1.56","1","3.36","1.66","26","694","125","569","0.18011527377521613"
"147","0.52","2.81","1.56","1","3.36","1.66","23","650","103","547","0.15846153846153846"
"150","0.52","2.81","1.56","1","3.36","1.66","22","644","103","541","0.15993788819875776"
"155","0.52","2.81","1.56","1","3.36","1.66","5","660","69","591","0.10454545454545454"
"151","0.52","2.81","1.56","1","3.36","1.66","15","669","116","553","0.17339312406576982"
"153","0.52","2.81","1.56","1","3.36","1.66","10","673","93","580","0.13818722139673106"
"154","0.52","2.81","1.56","1","3.36","1.66","15","639","84","555","0.13145539906103287"
"146","0.52","2.81","1.56","1","3.36","1.66","27","696","127","569","0.1824712643678161"
"152","0.52","2.81","1.56","1","3.36","1.66","14","681","81","600","0.11894273127753303"
"158","0.52","2.81","1.56","1","3.36","1.66","0","670","72","598","0.10746268656716418"
"157","0.52","2.81","1.56","1","3.36","1.66","3","657","58","599","0.0882800608828006"
"149","0.52","2.81","1.56","1","3.36","1.66","24","667","114","553","0.17091454272863568"
"151","0.52","2.81","1.56","1","3.36","1.66","16","669","120","549","0.17937219730941703"
"155","0.52","2.81","1.56","1","3.36","1.66","6","656","70","586","0.10670731707317073"
"150","0.52","2.81","1.56","1","3.36","1.66","23","642","107","535","0.16666666666666666"
"147","0.52","2.81","1.56","1","3.36","1.66","24","659","106","553","0.16084977238239756"
"153","0.52","2.81","1.56","1","3.36","1.66","11","671","91","580","0.13561847988077497"
"154","0.52","2.81","1.56","1","3.36","1.66","16","637","85","552","0.13343799058084774"
"156","0.52","2.81","1.56","1","3.36","1.66","2","664","64","600","0.0963855421686747"
"158","0.52","2.81","1.56","1","3.36","1.66","1","667","71","596","0.10644677661169415"
"149","0.52","2.81","1.56","1","3.36","1.66","25","662","114","548","0.17220543806646527"
"157","0.52","2.81","1.56","1","3.36","1.66","4","663","62","601","0.09351432880844646"
"146","0.52","2.81","1.56","1","3.36","1.66","28","699","131","568","0.18741058655221746"
"151","0.52","2.81","1.56","1","3.36","1.66","17","670","121","549","0.18059701492537314"
"157","0.52","2.81","1.56","1","3.36","1.66","5","665","65","600","0.09774436090225563"
"158","0.52","2.81","1.56","1","3.36","1.66","2","662","73","589","0.11027190332326284"
"152","0.52","2.81","1.56","1","3.36","1.66","15","679","82","597","0.12076583210603829"
"155","0.52","2.81","1.56","1","3.36","1.66","7","652","72","580","0.11042944785276074"
"150","0.52","2.81","1.56","1","3.36","1.66","24","644","114","530","0.17701863354037267"
"154","0.52","2.81","1.56","1","3.36","1.66","17","631","85","546","0.1347068145800317"
"149","0.52","2.81","1.56","1","3.36","1.66","26","668","117","551","0.1751497005988024"
"152","0.52","2.81","1.56","1","3.36","1.66","16","677","84","593","0.1240768094534712"
"153","0.52","2.81","1.56","1","3.36","1.66","12","667","93","574","0.13943028485757122"
"155","0.52","2.81","1.56","1","3.36","1.66","8","650","73","577","0.1123076923076923"
"149","0.52","2.81","1.56","1","3.36","1.66","27","669","120","549","0.17937219730941703"
"155","0.52","2.81","1.56","1","3.36","1.66","9","644","74","570","0.11490683229813664"
"153","0.52","2.81","1.56","1","3.36","1.66","13","664","95","569","0.1430722891566265"
"152","0.52","2.81","1.56","1","3.36","1.66","17","674","86","588","0.12759643916913946"
"149","0.52","2.81","1.56","1","3.36","1.66","28","670","121","549","0.18059701492537314"
"157","0.52","2.81","1.56","1","3.36","1.66","6","664","63","601","0.09487951807228916"
"151","0.52","2.81","1.56","1","3.36","1.66","18","669","124","545","0.18535127055306427"
"146","0.52","2.81","1.56","1","3.36","1.66","29","699","133","566","0.19027181688125894"
"152","0.52","2.81","1.56","1","3.36","1.66","18","673","88","585","0.13075780089153047"
"156","0.52","2.81","1.56","1","3.36","1.66","3","656","63","593","0.09603658536585366"
"158","0.52","2.81","1.56","1","3.36","1.66","3","665","77","588","0.11578947368421053"
"155","0.52","2.81","1.56","1","3.36","1.66","10","643","75","568","0.1166407465007776"
"153","0.52","2.81","1.56","1","3.36","1.66","14","665","97","568","0.14586466165413534"
"149","0.52","2.81","1.56","1","3.36","1.66","29","668","120","548","0.17964071856287425"
"150","0.52","2.81","1.56","1","3.36","1.66","25","644","116","528","0.18012422360248448"
"154","0.52","2.81","1.56","1","3.36","1.66","18","630","88","542","0.13968253968253969"
"155","0.52","2.81","1.56","1","3.36","1.66","11","642","76","566","0.11838006230529595"
"154","0.52","2.81","1.56","1","3.36","1.66","19","633","87","546","0.13744075829383887"
"152","0.52","2.81","1.56","1","3.36","1.66","19","676","91","585","0.1346153846153846"
"155","0.52","2.81","1.56","1","3.36","1.66","12","643","78","565","0.12130637636080871"
"149","0.52","2.81","1.56","1","3.36","1.66","30","664","121","543","0.1822289156626506"
"157","0.52","2.81","1.56","1","3.36","1.66","7","664","68","596","0.10240963855421686"
"157","0.52","2.81","1.56","1","3.36","1.66","8","667","71","596","0.10644677661169415"
"153","0.52","2.81","1.56","1","3.36","1.66","15","670","101","569","0.15074626865671642"
"146","0.52","2.81","1.56","1","3.36","1.66","30","701","137","564","0.19543509272467904"
"154","0.52","2.81","1.56","1","3.36","1.66","20","630","92","538","0.14603174603174604"
"152","0.52","2.81","1.56","1","3.36","1.66","20","675","92","583","0.1362962962962963"
"150","0.52","2.81","1.56","1","3.36","1.66","26","647","119","528","0.1839258114374034"
"154","0.52","2.81","1.56","1","3.36","1.66","21","636","96","540","0.1509433962264151"
"153","0.52","2.81","1.56","1","3.36","1.66","16","673","101","572","0.150074294205052"
"151","0.52","2.81","1.56","1","3.36","1.66","19","672","127","545","0.18898809523809523"
"156","0.52","2.81","1.56","1","3.36","1.66","4","648","64","584","0.09876543209876543"
"156","0.52","2.81","1.56","1","3.36","1.66","5","644","66","578","0.10248447204968944"
"150","0.52","2.81","1.56","1","3.36","1.66","27","650","122","528","0.18769230769230769"
"154","0.52","2.81","1.56","1","3.36","1.66","22","641","100","541","0.15600624024961"
"153","0.52","2.81","1.56","1","3.36","1.66","17","672","102","570","0.15178571428571427"
"150","0.52","2.81","1.56","1","3.36","1.66","28","645","123","522","0.19069767441860466"
"154","0.52","2.81","1.56","1","3.36","1.66","23","638","100","538","0.15673981191222572"
"151","0.52","2.81","1.56","1","3.36","1.66","20","674","129","545","0.1913946587537092"
"156","0.52","2.81","1.56","1","3.36","1.66","6","648","68","580","0.10493827160493827"
"151","0.52","2.81","1.56","1","3.36","1.66","21","675","131","544","0.19407407407407407"
"156","0.52","2.81","1.56","1","3.36","1.66","7","644","70","574","0.10869565217391304"
"151","0.52","2.81","1.56","1","3.36","1.66","22","674","131","543","0.1943620178041543"
"156","0.52","2.81","1.56","1","3.36","1.66","8","650","76","574","0.11692307692307692"
"154","0.52","2.81","1.56","1","3.36","1.66","24","634","102","532","0.1608832807570978"
"151","0.52","2.81","1.56","1","3.36","1.66","23","673","133","540","0.1976225854383358"
"156","0.52","2.81","1.56","1","3.36","1.66","9","653","79","574","0.12098009188361408"
"154","0.52","2.81","1.56","1","3.36","1.66","25","641","109","532","0.17004680187207488"
"156","0.52","2.81","1.56","1","3.36","1.66","10","655","82","573","0.1251908396946565"
"154","0.52","2.81","1.56","1","3.36","1.66","26","643","113","530","0.17573872472783825"
"147","0.52","2.81","1.56","1","3.36","1.66","25","664","110","554","0.16566265060240964"
"151","0.52","2.81","1.56","1","3.36","1.66","24","678","135","543","0.19911504424778761"
"150","0.52","2.81","1.56","1","3.36","1.66","29","645","126","519","0.19534883720930232"
"153","0.52","2.81","1.56","1","3.36","1.66","18","669","101","568","0.15097159940209268"
"159","0.52","2.81","1.56","1","3.36","1.66","0","670","72","598","0.10746268656716418"
"157","0.52","2.81","1.56","1","3.36","1.66","9","672","73","599","0.10863095238095238"
"155","0.52","2.81","1.56","1","3.36","1.66","13","645","79","566","0.12248062015503876"
"156","0.52","2.81","1.56","1","3.36","1.66","11","653","85","568","0.13016845329249618"
"158","0.52","2.81","1.56","1","3.36","1.66","4","670","81","589","0.1208955223880597"
"154","0.52","2.81","1.56","1","3.36","1.66","27","644","118","526","0.18322981366459629"
"152","0.52","2.81","1.56","1","3.36","1.66","21","673","94","579","0.13967310549777118"
"154","0.52","2.81","1.56","1","3.36","1.66","28","644","120","524","0.18633540372670807"
"152","0.52","2.81","1.56","1","3.36","1.66","22","669","95","574","0.14200298953662183"
"152","0.52","2.81","1.56","1","3.36","1.66","23","664","95","569","0.1430722891566265"
"154","0.52","2.81","1.56","1","3.36","1.66","29","635","119","516","0.18740157480314962"
"152","0.52","2.81","1.56","1","3.36","1.66","24","668","97","571","0.14520958083832336"
"154","0.52","2.81","1.56","1","3.36","1.66","30","633","120","513","0.1895734597156398"
"152","0.52","2.81","1.56","1","3.36","1.66","25","664","100","564","0.15060240963855423"
"152","0.52","2.81","1.56","1","3.36","1.66","26","665","103","562","0.1548872180451128"
"161","0.52","2.81","1.56","1","3.36","1.66","0","670","73","597","0.10895522388059702"
"152","0.52","2.81","1.56","1","3.36","1.66","27","662","102","560","0.1540785498489426"
"161","0.52","2.81","1.56","1","3.36","1.66","1","667","76","591","0.11394302848575712"
"152","0.52","2.81","1.56","1","3.36","1.66","28","664","105","559","0.15813253012048192"
"161","0.52","2.81","1.56","1","3.36","1.66","2","668","77","591","0.11526946107784432"
"152","0.52","2.81","1.56","1","3.36","1.66","29","659","105","554","0.15933232169954475"
"161","0.52","2.81","1.56","1","3.36","1.66","3","672","79","593","0.11755952380952381"
"152","0.52","2.81","1.56","1","3.36","1.66","30","660","108","552","0.16363636363636364"
"161","0.52","2.81","1.56","1","3.36","1.66","4","674","84","590","0.12462908011869436"
"161","0.52","2.81","1.56","1","3.36","1.66","5","669","87","582","0.13004484304932734"
"161","0.52","2.81","1.56","1","3.36","1.66","6","668","90","578","0.1347305389221557"
"158","0.52","2.81","1.56","1","3.36","1.66","5","673","85","588","0.1263001485884101"
"162","0.52","2.81","1.56","1","3.36","1.66","0","670","76","594","0.11343283582089553"
"161","0.52","2.81","1.56","1","3.36","1.66","7","660","92","568","0.1393939393939394"
"158","0.52","2.81","1.56","1","3.36","1.66","6","675","89","586","0.13185185185185186"
"162","0.52","2.81","1.56","1","3.36","1.66","1","665","77","588","0.11578947368421053"
"158","0.52","2.81","1.56","1","3.36","1.66","7","678","90","588","0.13274336283185842"
"161","0.52","2.81","1.56","1","3.36","1.66","8","666","92","574","0.13813813813813813"
"150","0.52","2.81","1.56","1","3.36","1.66","30","648","127","521","0.19598765432098766"
"155","0.52","2.81","1.56","1","3.36","1.66","14","641","78","563","0.12168486739469579"
"162","0.52","2.81","1.56","1","3.36","1.66","2","662","79","583","0.11933534743202417"
"151","0.52","2.81","1.56","1","3.36","1.66","25","670","137","533","0.2044776119402985"
"157","0.52","2.81","1.56","1","3.36","1.66","10","669","73","596","0.10911808669656203"
"159","0.52","2.81","1.56","1","3.36","1.66","1","665","76","589","0.11428571428571428"
"147","0.52","2.81","1.56","1","3.36","1.66","26","664","109","555","0.16415662650602408"
"155","0.52","2.81","1.56","1","3.36","1.66","15","636","77","559","0.12106918238993711"
"159","0.52","2.81","1.56","1","3.36","1.66","2","657","79","578","0.1202435312024353"
"158","0.52","2.81","1.56","1","3.36","1.66","8","679","92","587","0.13549337260677466"
"162","0.52","2.81","1.56","1","3.36","1.66","3","652","80","572","0.12269938650306748"
"157","0.52","2.81","1.56","1","3.36","1.66","11","673","77","596","0.11441307578008915"
"159","0.52","2.81","1.56","1","3.36","1.66","3","655","81","574","0.12366412213740458"
"151","0.52","2.81","1.56","1","3.36","1.66","26","669","135","534","0.20179372197309417"
"153","0.52","2.81","1.56","1","3.36","1.66","19","666","101","565","0.15165165165165165"
"161","0.52","2.81","1.56","1","3.36","1.66","9","666","94","572","0.14114114114114115"
"155","0.52","2.81","1.56","1","3.36","1.66","16","638","79","559","0.1238244514106583"
"147","0.52","2.81","1.56","1","3.36","1.66","27","664","113","551","0.17018072289156627"
"156","0.52","2.81","1.56","1","3.36","1.66","12","655","85","570","0.1297709923664122"
"157","0.52","2.81","1.56","1","3.36","1.66","12","673","78","595","0.11589895988112928"
"158","0.52","2.81","1.56","1","3.36","1.66","9","681","96","585","0.14096916299559473"
"160","0.52","2.81","1.56","1","3.36","1.66","0","670","70","600","0.1044776119402985"
"159","0.52","2.81","1.56","1","3.36","1.66","4","654","81","573","0.12385321100917432"
"162","0.52","2.81","1.56","1","3.36","1.66","4","653","81","572","0.12404287901990811"
"151","0.52","2.81","1.56","1","3.36","1.66","27","668","137","531","0.20508982035928144"
"153","0.52","2.81","1.56","1","3.36","1.66","20","671","103","568","0.15350223546944858"
"155","0.52","2.81","1.56","1","3.36","1.66","17","642","82","560","0.1277258566978193"
"163","0.52","2.81","1.56","1","3.36","1.66","0","670","65","605","0.09701492537313433"
"161","0.52","2.81","1.56","1","3.36","1.66","10","661","94","567","0.1422087745839637"
"158","0.52","2.81","1.56","1","3.36","1.66","10","683","97","586","0.14202049780380674"
"159","0.52","2.81","1.56","1","3.36","1.66","5","658","81","577","0.12310030395136778"
"160","0.52","2.81","1.56","1","3.36","1.66","1","671","74","597","0.11028315946348734"
"147","0.52","2.81","1.56","1","3.36","1.66","28","662","116","546","0.17522658610271905"
"151","0.52","2.81","1.56","1","3.36","1.66","28","660","137","523","0.20757575757575758"
"156","0.52","2.81","1.56","1","3.36","1.66","13","653","84","569","0.12863705972434916"
"163","0.52","2.81","1.56","1","3.36","1.66","1","659","68","591","0.10318664643399089"
"161","0.52","2.81","1.56","1","3.36","1.66","11","659","94","565","0.1426403641881639"
"162","0.52","2.81","1.56","1","3.36","1.66","5","647","82","565","0.1267387944358578"
"155","0.52","2.81","1.56","1","3.36","1.66","18","638","86","552","0.13479623824451412"
"156","0.52","2.81","1.56","1","3.36","1.66","14","651","85","566","0.130568356374808"
"151","0.52","2.81","1.56","1","3.36","1.66","29","656","137","519","0.20884146341463414"
"159","0.52","2.81","1.56","1","3.36","1.66","6","661","84","577","0.12708018154311648"
"153","0.52","2.81","1.56","1","3.36","1.66","21","676","107","569","0.15828402366863906"
"158","0.52","2.81","1.56","1","3.36","1.66","11","681","100","581","0.14684287812041116"
"157","0.52","2.81","1.56","1","3.36","1.66","13","675","78","597","0.11555555555555555"
"160","0.52","2.81","1.56","1","3.36","1.66","2","670","75","595","0.11194029850746269"
"147","0.52","2.81","1.56","1","3.36","1.66","29","665","120","545","0.18045112781954886"
"163","0.52","2.81","1.56","1","3.36","1.66","2","641","69","572","0.10764430577223089"
"161","0.52","2.81","1.56","1","3.36","1.66","12","663","97","566","0.14630467571644043"
"162","0.52","2.81","1.56","1","3.36","1.66","6","643","83","560","0.1290824261275272"
"155","0.52","2.81","1.56","1","3.36","1.66","19","637","87","550","0.13657770800627944"
"156","0.52","2.81","1.56","1","3.36","1.66","15","646","85","561","0.13157894736842105"
"160","0.52","2.81","1.56","1","3.36","1.66","3","669","76","593","0.11360239162929746"
"158","0.52","2.81","1.56","1","3.36","1.66","12","682","102","580","0.1495601173020528"
"147","0.52","2.81","1.56","1","3.36","1.66","30","662","117","545","0.17673716012084592"
"153","0.52","2.81","1.56","1","3.36","1.66","22","681","112","569","0.1644640234948605"
"151","0.52","2.81","1.56","1","3.36","1.66","30","662","139","523","0.20996978851963746"
"159","0.52","2.81","1.56","1","3.36","1.66","7","666","87","579","0.13063063063063063"
"157","0.52","2.81","1.56","1","3.36","1.66","14","677","80","597","0.11816838995568685"
"162","0.52","2.81","1.56","1","3.36","1.66","7","635","85","550","0.13385826771653545"
"156","0.52","2.81","1.56","1","3.36","1.66","16","650","87","563","0.13384615384615384"
"161","0.52","2.81","1.56","1","3.36","1.66","13","667","100","567","0.14992503748125938"
"155","0.52","2.81","1.56","1","3.36","1.66","20","630","88","542","0.13968253968253969"
"160","0.52","2.81","1.56","1","3.36","1.66","4","654","76","578","0.1162079510703364"
"163","0.52","2.81","1.56","1","3.36","1.66","3","638","70","568","0.109717868338558"
"159","0.52","2.81","1.56","1","3.36","1.66","8","668","89","579","0.13323353293413173"
"158","0.52","2.81","1.56","1","3.36","1.66","13","683","106","577","0.15519765739385066"
"162","0.52","2.81","1.56","1","3.36","1.66","8","638","89","549","0.13949843260188088"
"157","0.52","2.81","1.56","1","3.36","1.66","15","683","84","599","0.12298682284040996"
"165","0.52","2.81","1.56","1","3.36","1.66","0","670","52","618","0.07761194029850746"
"153","0.52","2.81","1.56","1","3.36","1.66","23","677","116","561","0.17134416543574593"
"159","0.52","2.81","1.56","1","3.36","1.66","9","670","92","578","0.1373134328358209"
"161","0.52","2.81","1.56","1","3.36","1.66","14","662","101","561","0.15256797583081572"
"155","0.52","2.81","1.56","1","3.36","1.66","21","626","87","539","0.1389776357827476"
"157","0.52","2.81","1.56","1","3.36","1.66","16","682","87","595","0.12756598240469208"
"162","0.52","2.81","1.56","1","3.36","1.66","9","633","88","545","0.13902053712480253"
"158","0.52","2.81","1.56","1","3.36","1.66","14","683","109","574","0.1595900439238653"
"153","0.52","2.81","1.56","1","3.36","1.66","24","667","119","548","0.17841079460269865"
"165","0.52","2.81","1.56","1","3.36","1.66","1","667","53","614","0.07946026986506746"
"159","0.52","2.81","1.56","1","3.36","1.66","10","665","96","569","0.1443609022556391"
"158","0.52","2.81","1.56","1","3.36","1.66","15","683","108","575","0.1581259150805271"
"161","0.52","2.81","1.56","1","3.36","1.66","15","658","103","555","0.15653495440729484"
"156","0.52","2.81","1.56","1","3.36","1.66","17","655","93","562","0.14198473282442747"
"164","0.52","2.81","1.56","1","3.36","1.66","0","670","63","607","0.09402985074626866"
"163","0.52","2.81","1.56","1","3.36","1.66","4","644","72","572","0.11180124223602485"
"153","0.52","2.81","1.56","1","3.36","1.66","25","671","120","551","0.17883755588673622"
"159","0.52","2.81","1.56","1","3.36","1.66","11","661","99","562","0.14977307110438728"
"165","0.52","2.81","1.56","1","3.36","1.66","2","657","54","603","0.0821917808219178"
"157","0.52","2.81","1.56","1","3.36","1.66","17","679","88","591","0.12960235640648013"
"158","0.52","2.81","1.56","1","3.36","1.66","16","678","111","567","0.16371681415929204"
"155","0.52","2.81","1.56","1","3.36","1.66","22","633","91","542","0.14375987361769352"
"160","0.52","2.81","1.56","1","3.36","1.66","5","658","79","579","0.12006079027355623"
"161","0.52","2.81","1.56","1","3.36","1.66","16","656","103","553","0.15701219512195122"
"162","0.52","2.81","1.56","1","3.36","1.66","10","637","92","545","0.14442700156985872"
