scenario,scenario_label,run,step,total_population,muslim_population,non_muslim_population,muslim_share,year
baseline_30y,Baseline calibrated,46,19,685,121,564,0.1766423357664233,2045
baseline_30y,Baseline calibrated,45,20,626,73,553,0.1166134185303514,2046
baseline_30y,Baseline calibrated,55,25,659,106,553,0.1608497723823975,2051
baseline_30y,Baseline calibrated,56,4,662,73,589,0.1102719033232628,2030
baseline_30y,Baseline calibrated,54,9,636,87,549,0.1367924528301886,2035
baseline_30y,Baseline calibrated,58,5,657,65,592,0.0989345509893455,2031
baseline_30y,Baseline calibrated,49,18,666,79,587,0.1186186186186186,2044
baseline_30y,Baseline calibrated,56,5,659,75,584,0.1138088012139605,2031
baseline_30y,Baseline calibrated,55,26,662,108,554,0.1631419939577039,2052
baseline_30y,Baseline calibrated,44,25,672,108,564,0.1607142857142857,2051
baseline_30y,Baseline calibrated,57,5,646,81,565,0.1253869969040247,2031
baseline_30y,Baseline calibrated,46,20,681,123,558,0.1806167400881057,2046
baseline_30y,Baseline calibrated,54,10,636,91,545,0.1430817610062893,2036
baseline_30y,Baseline calibrated,56,6,654,76,578,0.1162079510703364,2032
baseline_30y,Baseline calibrated,55,27,657,111,546,0.1689497716894977,2053
baseline_30y,Baseline calibrated,57,6,639,83,556,0.1298904538341158,2032
baseline_30y,Baseline calibrated,44,26,677,108,569,0.1595273264401772,2052
baseline_30y,Baseline calibrated,49,19,663,83,580,0.1251885369532428,2045
baseline_30y,Baseline calibrated,56,7,657,78,579,0.1187214611872146,2033
baseline_30y,Baseline calibrated,46,21,678,122,556,0.1799410029498525,2047
baseline_30y,Baseline calibrated,55,28,657,113,544,0.1719939117199391,2054
baseline_30y,Baseline calibrated,44,27,680,112,568,0.1647058823529411,2053
baseline_30y,Baseline calibrated,57,7,644,87,557,0.1350931677018633,2033
baseline_30y,Baseline calibrated,49,20,666,85,581,0.1276276276276276,2046
baseline_30y,Baseline calibrated,46,22,677,124,553,0.1831610044313146,2048
baseline_30y,Baseline calibrated,57,8,647,88,559,0.1360123647604327,2034
baseline_30y,Baseline calibrated,44,28,678,113,565,0.1666666666666666,2054
baseline_30y,Baseline calibrated,49,21,664,86,578,0.1295180722891566,2047
baseline_30y,Baseline calibrated,44,29,678,117,561,0.1725663716814159,2055
baseline_30y,Baseline calibrated,57,9,644,88,556,0.1366459627329192,2035
baseline_30y,Baseline calibrated,49,22,663,88,575,0.1327300150829562,2048
baseline_30y,Baseline calibrated,44,30,682,122,560,0.1788856304985337,2056
baseline_30y,Baseline calibrated,57,10,646,90,556,0.1393188854489164,2036
baseline_30y,Baseline calibrated,46,23,676,125,551,0.1849112426035503,2049
baseline_30y,Baseline calibrated,55,29,652,115,537,0.1763803680981595,2055
baseline_30y,Baseline calibrated,56,8,658,81,577,0.1231003039513677,2034
baseline_30y,Baseline calibrated,54,11,636,95,541,0.1493710691823899,2037
baseline_30y,Baseline calibrated,45,21,628,75,553,0.1194267515923566,2047
baseline_30y,Baseline calibrated,53,23,678,117,561,0.1725663716814159,2049
baseline_30y,Baseline calibrated,52,22,651,99,552,0.152073732718894,2048
baseline_30y,Baseline calibrated,58,6,661,70,591,0.1059001512859304,2032
baseline_30y,Baseline calibrated,55,30,647,116,531,0.1792890262751159,2056
baseline_30y,Baseline calibrated,56,9,657,83,574,0.1263318112633181,2035
baseline_30y,Baseline calibrated,57,11,649,92,557,0.1417565485362095,2037
baseline_30y,Baseline calibrated,47,18,671,111,560,0.1654247391952309,2044
baseline_30y,Baseline calibrated,52,23,648,100,548,0.1543209876543209,2049
baseline_30y,Baseline calibrated,49,23,659,88,571,0.133535660091047,2049
baseline_30y,Baseline calibrated,53,24,680,120,560,0.1764705882352941,2050
baseline_30y,Baseline calibrated,54,12,633,96,537,0.1516587677725118,2038
baseline_30y,Baseline calibrated,58,7,653,72,581,0.1102603369065849,2033
baseline_30y,Baseline calibrated,45,22,627,77,550,0.1228070175438596,2048
baseline_30y,Baseline calibrated,59,0,670,70,600,0.1044776119402985,2026
baseline_30y,Baseline calibrated,46,24,673,126,547,0.1872213967310549,2050
baseline_30y,Baseline calibrated,52,24,644,100,544,0.15527950310559,2050
baseline_30y,Baseline calibrated,56,10,659,88,571,0.133535660091047,2036
baseline_30y,Baseline calibrated,54,13,636,97,539,0.1525157232704402,2039
baseline_30y,Baseline calibrated,57,12,646,92,554,0.1424148606811145,2038
baseline_30y,Baseline calibrated,58,8,654,76,578,0.1162079510703364,2034
baseline_30y,Baseline calibrated,53,25,673,121,552,0.1797919762258543,2051
baseline_30y,Baseline calibrated,47,19,671,112,559,0.1669150521609538,2045
baseline_30y,Baseline calibrated,56,11,662,88,574,0.1329305135951661,2037
baseline_30y,Baseline calibrated,60,0,670,64,606,0.0955223880597015,2026
baseline_30y,Baseline calibrated,52,25,641,104,537,0.1622464898595944,2051
baseline_30y,Baseline calibrated,45,23,622,79,543,0.1270096463022508,2049
baseline_30y,Baseline calibrated,54,14,637,97,540,0.152276295133438,2040
baseline_30y,Baseline calibrated,57,13,650,93,557,0.143076923076923,2039
baseline_30y,Baseline calibrated,56,12,663,91,572,0.1372549019607843,2038
baseline_30y,Baseline calibrated,59,1,669,73,596,0.109118086696562,2027
baseline_30y,Baseline calibrated,58,9,654,79,575,0.1207951070336391,2035
baseline_30y,Baseline calibrated,53,26,677,124,553,0.1831610044313146,2052
baseline_30y,Baseline calibrated,49,24,654,91,563,0.1391437308868501,2050
baseline_30y,Baseline calibrated,52,26,637,105,532,0.1648351648351648,2052
baseline_30y,Baseline calibrated,60,1,669,66,603,0.0986547085201793,2027
baseline_30y,Baseline calibrated,46,25,666,127,539,0.1906906906906907,2051
baseline_30y,Baseline calibrated,54,15,634,97,537,0.1529968454258675,2041
baseline_30y,Baseline calibrated,53,27,676,128,548,0.1893491124260355,2053
baseline_30y,Baseline calibrated,52,27,637,108,529,0.1695447409733124,2053
baseline_30y,Baseline calibrated,56,13,660,92,568,0.1393939393939394,2039
baseline_30y,Baseline calibrated,60,2,668,66,602,0.0988023952095808,2028
baseline_30y,Baseline calibrated,47,20,673,113,560,0.1679049034175334,2046
baseline_30y,Baseline calibrated,57,14,655,97,558,0.1480916030534351,2040
baseline_30y,Baseline calibrated,53,28,667,127,540,0.1904047976011994,2054
baseline_30y,Baseline calibrated,46,26,666,131,535,0.1966966966966967,2052
baseline_30y,Baseline calibrated,58,10,650,83,567,0.1276923076923077,2036
baseline_30y,Baseline calibrated,45,24,621,81,540,0.1304347826086956,2050
baseline_30y,Baseline calibrated,59,2,662,73,589,0.1102719033232628,2028
baseline_30y,Baseline calibrated,54,16,634,100,534,0.1577287066246056,2042
baseline_30y,Baseline calibrated,49,25,655,93,562,0.1419847328244274,2051
baseline_30y,Baseline calibrated,52,28,637,112,525,0.1758241758241758,2054
baseline_30y,Baseline calibrated,56,14,659,91,568,0.1380880121396054,2040
baseline_30y,Baseline calibrated,58,11,647,83,564,0.1282843894899536,2037
baseline_30y,Baseline calibrated,60,3,666,68,598,0.1021021021021021,2029
baseline_30y,Baseline calibrated,53,29,669,130,539,0.1943198804185351,2055
baseline_30y,Baseline calibrated,45,25,623,80,543,0.1284109149277688,2051
baseline_30y,Baseline calibrated,57,15,654,100,554,0.1529051987767584,2041
baseline_30y,Baseline calibrated,54,17,633,101,532,0.1595576619273301,2043
baseline_30y,Baseline calibrated,46,27,667,134,533,0.2008995502248875,2053
baseline_30y,Baseline calibrated,59,3,659,75,584,0.1138088012139605,2029
baseline_30y,Baseline calibrated,49,26,653,94,559,0.1439509954058193,2052
baseline_30y,Baseline calibrated,58,12,648,87,561,0.1342592592592592,2038
baseline_30y,Baseline calibrated,56,15,659,93,566,0.1411229135053111,2041
baseline_30y,Baseline calibrated,47,21,666,114,552,0.1711711711711711,2047
baseline_30y,Baseline calibrated,53,30,668,131,537,0.1961077844311377,2056
baseline_30y,Baseline calibrated,57,16,656,99,557,0.1509146341463414,2042
baseline_30y,Baseline calibrated,54,18,634,102,532,0.1608832807570978,2044
baseline_30y,Baseline calibrated,60,4,668,68,600,0.1017964071856287,2030
baseline_30y,Baseline calibrated,45,26,619,82,537,0.1324717285945072,2052
baseline_30y,Baseline calibrated,58,13,651,91,560,0.1397849462365591,2039
baseline_30y,Baseline calibrated,46,28,672,142,530,0.2113095238095238,2054
baseline_30y,Baseline calibrated,60,5,669,73,596,0.109118086696562,2031
baseline_30y,Baseline calibrated,59,4,663,76,587,0.114630467571644,2030
baseline_30y,Baseline calibrated,54,19,638,104,534,0.1630094043887147,2045
baseline_30y,Baseline calibrated,45,27,622,87,535,0.1398713826366559,2053
baseline_30y,Baseline calibrated,47,22,674,116,558,0.172106824925816,2048
baseline_30y,Baseline calibrated,49,27,653,97,556,0.1485451761102603,2053
baseline_30y,Baseline calibrated,52,29,634,113,521,0.1782334384858044,2055
baseline_30y,Baseline calibrated,56,16,649,91,558,0.1402157164869029,2042
baseline_30y,Baseline calibrated,57,17,651,102,549,0.1566820276497695,2043
baseline_30y,Baseline calibrated,46,29,674,145,529,0.21513353115727,2055
baseline_30y,Baseline calibrated,58,14,650,92,558,0.1415384615384615,2040
baseline_30y,Baseline calibrated,61,0,670,66,604,0.0985074626865671,2026
baseline_30y,Baseline calibrated,54,20,631,102,529,0.161648177496038,2046
baseline_30y,Baseline calibrated,52,30,635,116,519,0.1826771653543307,2056
baseline_30y,Baseline calibrated,45,28,621,90,531,0.144927536231884,2054
baseline_30y,Baseline calibrated,60,6,668,73,595,0.1092814371257485,2032
baseline_30y,Baseline calibrated,49,28,648,96,552,0.1481481481481481,2054
baseline_30y,Baseline calibrated,59,5,665,77,588,0.1157894736842105,2031
baseline_30y,Baseline calibrated,57,18,655,105,550,0.1603053435114503,2044
baseline_30y,Baseline calibrated,46,30,677,147,530,0.2171344165435746,2056
baseline_30y,Baseline calibrated,56,17,652,96,556,0.147239263803681,2043
baseline_30y,Baseline calibrated,58,15,652,95,557,0.1457055214723926,2041
baseline_30y,Baseline calibrated,49,29,643,98,545,0.1524105754276827,2055
baseline_30y,Baseline calibrated,54,21,633,104,529,0.1642969984202211,2047
baseline_30y,Baseline calibrated,60,7,662,73,589,0.1102719033232628,2033
baseline_30y,Baseline calibrated,45,29,625,95,530,0.152,2055
baseline_30y,Baseline calibrated,59,6,662,80,582,0.120845921450151,2032
baseline_30y,Baseline calibrated,61,1,669,69,600,0.1031390134529148,2027
baseline_30y,Baseline calibrated,56,18,658,100,558,0.1519756838905775,2044
baseline_30y,Baseline calibrated,58,16,650,98,552,0.1507692307692307,2042
baseline_30y,Baseline calibrated,57,19,656,106,550,0.1615853658536585,2045
baseline_30y,Baseline calibrated,60,8,664,76,588,0.1144578313253012,2034
baseline_30y,Baseline calibrated,47,23,677,120,557,0.1772525849335302,2049
baseline_30y,Baseline calibrated,45,30,627,98,529,0.1562998405103668,2056
baseline_30y,Baseline calibrated,54,22,631,107,524,0.1695721077654516,2048
baseline_30y,Baseline calibrated,56,19,662,102,560,0.1540785498489426,2045
baseline_30y,Baseline calibrated,49,30,640,99,541,0.1546875,2056
baseline_30y,Baseline calibrated,61,2,662,71,591,0.107250755287009,2028
baseline_30y,Baseline calibrated,58,17,653,98,555,0.1500765696784073,2043
baseline_30y,Baseline calibrated,57,20,651,107,544,0.1643625192012288,2046
baseline_30y,Baseline calibrated,60,9,662,74,588,0.1117824773413897,2035
baseline_30y,Baseline calibrated,62,0,670,57,613,0.0850746268656716,2026
baseline_30y,Baseline calibrated,59,7,661,83,578,0.1255673222390317,2033
baseline_30y,Baseline calibrated,54,23,633,113,520,0.1785150078988941,2049
baseline_30y,Baseline calibrated,56,20,663,104,559,0.1568627450980392,2046
baseline_30y,Baseline calibrated,61,3,661,72,589,0.1089258698940998,2029
baseline_30y,Baseline calibrated,63,0,670,70,600,0.1044776119402985,2026
baseline_30y,Baseline calibrated,47,24,677,121,556,0.1787296898079763,2050
baseline_30y,Baseline calibrated,58,18,654,101,553,0.154434250764526,2044
baseline_30y,Baseline calibrated,60,10,664,76,588,0.1144578313253012,2036
baseline_30y,Baseline calibrated,62,1,662,57,605,0.0861027190332326,2027
baseline_30y,Baseline calibrated,59,8,657,86,571,0.1308980213089802,2034
baseline_30y,Baseline calibrated,54,24,632,114,518,0.180379746835443,2050
baseline_30y,Baseline calibrated,57,21,646,104,542,0.1609907120743034,2047
baseline_30y,Baseline calibrated,61,4,657,74,583,0.1126331811263318,2030
baseline_30y,Baseline calibrated,56,21,668,110,558,0.1646706586826347,2047
baseline_30y,Baseline calibrated,60,11,668,80,588,0.1197604790419161,2037
baseline_30y,Baseline calibrated,62,2,660,60,600,0.0909090909090909,2028
baseline_30y,Baseline calibrated,58,19,657,105,552,0.1598173515981735,2045
baseline_30y,Baseline calibrated,54,25,631,119,512,0.1885895404120443,2051
baseline_30y,Baseline calibrated,64,0,670,68,602,0.1014925373134328,2026
baseline_30y,Baseline calibrated,47,25,679,121,558,0.1782032400589101,2051
baseline_30y,Baseline calibrated,59,9,658,87,571,0.1322188449848024,2035
baseline_30y,Baseline calibrated,56,22,662,114,548,0.1722054380664652,2048
baseline_30y,Baseline calibrated,61,5,662,76,586,0.1148036253776435,2031
baseline_30y,Baseline calibrated,63,1,668,69,599,0.1032934131736526,2027
baseline_30y,Baseline calibrated,62,3,666,62,604,0.093093093093093,2029
baseline_30y,Baseline calibrated,60,12,669,80,589,0.1195814648729446,2038
baseline_30y,Baseline calibrated,58,20,656,108,548,0.1646341463414634,2046
baseline_30y,Baseline calibrated,64,1,670,69,601,0.1029850746268656,2027
baseline_30y,Baseline calibrated,54,26,634,120,514,0.1892744479495268,2052
baseline_30y,Baseline calibrated,57,22,649,105,544,0.1617873651771957,2048
baseline_30y,Baseline calibrated,59,10,660,87,573,0.1318181818181818,2036
baseline_30y,Baseline calibrated,61,6,665,78,587,0.1172932330827067,2032
baseline_30y,Baseline calibrated,56,23,661,114,547,0.172465960665658,2049
baseline_30y,Baseline calibrated,47,26,675,121,554,0.1792592592592592,2052
baseline_30y,Baseline calibrated,60,13,668,81,587,0.1212574850299401,2039
baseline_30y,Baseline calibrated,63,2,663,70,593,0.1055806938159879,2028
baseline_30y,Baseline calibrated,58,21,656,111,545,0.1692073170731707,2047
baseline_30y,Baseline calibrated,57,23,647,106,541,0.1638330757341576,2049
baseline_30y,Baseline calibrated,65,0,670,65,605,0.0970149253731343,2026
baseline_30y,Baseline calibrated,62,4,666,63,603,0.0945945945945946,2030
baseline_30y,Baseline calibrated,54,27,640,125,515,0.1953125,2053
baseline_30y,Baseline calibrated,59,11,664,92,572,0.1385542168674698,2037
baseline_30y,Baseline calibrated,64,2,661,70,591,0.1059001512859304,2028
baseline_30y,Baseline calibrated,61,7,666,79,587,0.1186186186186186,2033
baseline_30y,Baseline calibrated,60,14,663,77,586,0.1161387631975867,2040
baseline_30y,Baseline calibrated,64,3,656,71,585,0.1082317073170731,2029
baseline_30y,Baseline calibrated,57,24,640,105,535,0.1640625,2050
baseline_30y,Baseline calibrated,59,12,667,93,574,0.1394302848575712,2038
baseline_30y,Baseline calibrated,58,22,655,110,545,0.1679389312977099,2048
baseline_30y,Baseline calibrated,54,28,643,126,517,0.1959564541213063,2054
baseline_30y,Baseline calibrated,63,3,665,71,594,0.106766917293233,2029
baseline_30y,Baseline calibrated,60,15,660,81,579,0.1227272727272727,2041
baseline_30y,Baseline calibrated,61,8,663,79,584,0.1191553544494721,2034
baseline_30y,Baseline calibrated,58,23,657,114,543,0.1735159817351598,2049
baseline_30y,Baseline calibrated,57,25,639,105,534,0.1643192488262911,2051
baseline_30y,Baseline calibrated,54,29,640,126,514,0.196875,2055
baseline_30y,Baseline calibrated,64,4,656,75,581,0.1143292682926829,2030
baseline_30y,Baseline calibrated,59,13,672,99,573,0.1473214285714285,2039
baseline_30y,Baseline calibrated,60,16,657,82,575,0.1248097412480974,2042
baseline_30y,Baseline calibrated,63,4,668,71,597,0.1062874251497006,2030
baseline_30y,Baseline calibrated,58,24,652,119,533,0.1825153374233128,2050
baseline_30y,Baseline calibrated,61,9,660,81,579,0.1227272727272727,2035
baseline_30y,Baseline calibrated,64,5,658,79,579,0.1200607902735562,2031
baseline_30y,Baseline calibrated,54,30,641,126,515,0.1965678627145085,2056
baseline_30y,Baseline calibrated,57,26,631,103,528,0.1632329635499207,2052
baseline_30y,Baseline calibrated,62,5,668,65,603,0.0973053892215568,2031
baseline_30y,Baseline calibrated,65,1,668,69,599,0.1032934131736526,2027
baseline_30y,Baseline calibrated,59,14,674,100,574,0.1483679525222551,2040
baseline_30y,Baseline calibrated,60,17,658,84,574,0.1276595744680851,2043
baseline_30y,Baseline calibrated,47,27,679,123,556,0.1811487481590574,2053
baseline_30y,Baseline calibrated,56,24,659,118,541,0.1790591805766312,2050
baseline_30y,Baseline calibrated,58,25,657,123,534,0.1872146118721461,2051
baseline_30y,Baseline calibrated,63,5,668,70,598,0.1047904191616766,2031
baseline_30y,Baseline calibrated,61,10,666,84,582,0.1261261261261261,2036
baseline_30y,Baseline calibrated,57,27,626,105,521,0.1677316293929712,2053
baseline_30y,Baseline calibrated,64,6,655,80,575,0.1221374045801526,2032
baseline_30y,Baseline calibrated,62,6,665,67,598,0.1007518796992481,2032
baseline_30y,Baseline calibrated,60,18,656,85,571,0.1295731707317073,2044
baseline_30y,Baseline calibrated,59,15,676,104,572,0.1538461538461538,2041
